wkid,latestWkid,macro,name,wkt,wkt2,description,authority,version,deprecated,areaname,slat,nlat,llon,rlon,accuracy
9175,9175,"PE_VT_NAD83_NSRS2007_TO_PRVD02_HT_GEOID09_1","NAD_1983_NSRS2007_To_PRVD02_Height_GEOID09_1","VERTTRAN[""NAD_1983_NSRS2007_To_PRVD02_Height_GEOID09_1"",GEOGCS[""GCS_NAD_1983_NSRS2007"",DATUM[""D_NAD_1983_NSRS2007"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],VERTCS[""NAD_1983_NSRS2007"",DATUM[""D_NAD_1983_NSRS2007"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]],VERTCS[""PRVD02_height"",VDATUM[""Puerto_Rico_Vertical_Datum_of_2002""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]],VTMETHOD[""GEOID""],PARAMETER[""Dataset_g2009p01"",0.0],OPERATIONACCURACY[0.02]]","COORDINATEOPERATION[""NAD_1983_NSRS2007_To_PRVD02_Height_GEOID09_1"",SOURCECRS[VERTCRS[""NAD_1983_NSRS2007"",DATUM[""D_NAD_1983_NSRS2007"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]],TARGETCRS[VERTCRS[""PRVD02_height"",VDATUM[""Puerto_Rico_Vertical_Datum_of_2002""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]],INTERPOLATIONCRS[GEOGCRS[""GCS_NAD_1983_NSRS2007"",DATUM[""D_NAD_1983_NSRS2007"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],CS[ellipsoidal,2],AXIS[""Latitude (lat)"",north,ORDER[1]],AXIS[""Longitude (lon)"",east,ORDER[2]],ANGLEUNIT[""Degree"",0.0174532925199433]]],METHOD[""GEOID""],PARAMETERFILE[""g2009p01""],OPERATIONACCURACY[0.02],ID[""Esri"",""9175""]]","NAD83(NSRS2007) to PRVD02 height GEOID09 (1)","Esri","13.3.0","no","Puerto Rico - onshore",17.87,18.57,-67.97,-65.19,0.02
9176,9176,"PE_VT_NAD83_NSRS2007_TO_VIVD09_HT_GEOID09_1","NAD_1983_NSRS2007_To_VIVD09_Height_GEOID09_1","VERTTRAN[""NAD_1983_NSRS2007_To_VIVD09_Height_GEOID09_1"",GEOGCS[""GCS_NAD_1983_NSRS2007"",DATUM[""D_NAD_1983_NSRS2007"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],VERTCS[""NAD_1983_NSRS2007"",DATUM[""D_NAD_1983_NSRS2007"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]],VERTCS[""VIVD09_height"",VDATUM[""Virgin_Islands_Vertical_Datum_of_2009""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]],VTMETHOD[""GEOID""],PARAMETER[""Dataset_g2009p01"",0.0],OPERATIONACCURACY[0.02]]","COORDINATEOPERATION[""NAD_1983_NSRS2007_To_VIVD09_Height_GEOID09_1"",SOURCECRS[VERTCRS[""NAD_1983_NSRS2007"",DATUM[""D_NAD_1983_NSRS2007"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]],TARGETCRS[VERTCRS[""VIVD09_height"",VDATUM[""Virgin_Islands_Vertical_Datum_of_2009""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]],INTERPOLATIONCRS[GEOGCRS[""GCS_NAD_1983_NSRS2007"",DATUM[""D_NAD_1983_NSRS2007"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],CS[ellipsoidal,2],AXIS[""Latitude (lat)"",north,ORDER[1]],AXIS[""Longitude (lon)"",east,ORDER[2]],ANGLEUNIT[""Degree"",0.0174532925199433]]],METHOD[""GEOID""],PARAMETERFILE[""g2009p01""],OPERATIONACCURACY[0.02],ID[""Esri"",""9176""]]","NAD83(NSRS2007) to VIVD09 height GEOID09 (1)","Esri","13.3.0","no","Virgin Islands, US - onshore",17.62,18.44,-65.09,-64.51,0.02
9187,9187,"PE_VT_RGAF09_TO_IGN_1988_SB_HT_2","RGAF09_To_IGN_1988_SB_Height_2","VERTTRAN[""RGAF09_To_IGN_1988_SB_Height_2"",GEOGCS[""GCS_RGAF09"",DATUM[""Reseau_Geodesique_des_Antilles_Francaises_2009"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],VERTCS[""RGAF09"",DATUM[""Reseau_Geodesique_des_Antilles_Francaises_2009"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]],VERTCS[""IGN_1988_SB"",VDATUM[""IGN_1988_SB""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]],VTMETHOD[""GEOID""],PARAMETER[""Dataset_gg10_sbv2"",0.0],OPERATIONACCURACY[0.1]]","COORDINATEOPERATION[""RGAF09_To_IGN_1988_SB_Height_2"",SOURCECRS[VERTCRS[""RGAF09"",DATUM[""Reseau_Geodesique_des_Antilles_Francaises_2009"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]],TARGETCRS[VERTCRS[""IGN_1988_SB"",VDATUM[""IGN_1988_SB""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]],INTERPOLATIONCRS[GEOGCRS[""GCS_RGAF09"",DATUM[""Reseau_Geodesique_des_Antilles_Francaises_2009"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],CS[ellipsoidal,2],AXIS[""Latitude (lat)"",north,ORDER[1]],AXIS[""Longitude (lon)"",east,ORDER[2]],ANGLEUNIT[""Degree"",0.0174532925199433]]],METHOD[""GEOID""],PARAMETERFILE[""gg10_sbv2""],OPERATIONACCURACY[0.1],ID[""Esri"",""9187""]]","RGAF09 to IGN 1988 SB height (2)","Esri","13.2.0","no","Guadeloupe - St Barthelemy - onshore",17.82,17.98,-62.92,-62.73,0.1
9188,9188,"PE_VT_RGAF09_TO_IGN_1988_SM_HT_2","RGAF09_To_IGN_1988_SM_Height_2","VERTTRAN[""RGAF09_To_IGN_1988_SM_Height_2"",GEOGCS[""GCS_RGAF09"",DATUM[""Reseau_Geodesique_des_Antilles_Francaises_2009"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],VERTCS[""RGAF09"",DATUM[""Reseau_Geodesique_des_Antilles_Francaises_2009"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]],VERTCS[""IGN_1988_SM"",VDATUM[""IGN_1988_SM""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]],VTMETHOD[""GEOID""],PARAMETER[""Dataset_gg10_smv2"",0.0],OPERATIONACCURACY[0.1]]","COORDINATEOPERATION[""RGAF09_To_IGN_1988_SM_Height_2"",SOURCECRS[VERTCRS[""RGAF09"",DATUM[""Reseau_Geodesique_des_Antilles_Francaises_2009"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]],TARGETCRS[VERTCRS[""IGN_1988_SM"",VDATUM[""IGN_1988_SM""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]],INTERPOLATIONCRS[GEOGCRS[""GCS_RGAF09"",DATUM[""Reseau_Geodesique_des_Antilles_Francaises_2009"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],CS[ellipsoidal,2],AXIS[""Latitude (lat)"",north,ORDER[1]],AXIS[""Longitude (lon)"",east,ORDER[2]],ANGLEUNIT[""Degree"",0.0174532925199433]]],METHOD[""GEOID""],PARAMETERFILE[""gg10_smv2""],OPERATIONACCURACY[0.1],ID[""Esri"",""9188""]]","RGAF09 to IGN 1988 SM height (2)","Esri","13.2.0","no","Guadeloupe - St Martin - onshore",18.01,18.17,-63.21,-62.96,0.1
9228,9228,"PE_VT_RGSPM06_TO_DANGER_1950_HT_2","RGSPM06_To_Danger_1950_Height_2","VERTTRAN[""RGSPM06_To_Danger_1950_Height_2"",GEOGCS[""GCS_RGSPM_2006"",DATUM[""D_Reseau_Geodesique_de_St_Pierre_et_Miquelon_2006"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],VERTCS[""RGSPM_2006"",DATUM[""D_Reseau_Geodesique_de_St_Pierre_et_Miquelon_2006"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]],VERTCS[""Danger_1950"",VDATUM[""Danger_1950""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]],VTMETHOD[""GEOID""],PARAMETER[""Dataset_RASPM2018"",0.0],OPERATIONACCURACY[0.05]]","COORDINATEOPERATION[""RGSPM06_To_Danger_1950_Height_2"",SOURCECRS[VERTCRS[""RGSPM_2006"",DATUM[""D_Reseau_Geodesique_de_St_Pierre_et_Miquelon_2006"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]],TARGETCRS[VERTCRS[""Danger_1950"",VDATUM[""Danger_1950""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]],INTERPOLATIONCRS[GEOGCRS[""GCS_RGSPM_2006"",DATUM[""D_Reseau_Geodesique_de_St_Pierre_et_Miquelon_2006"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],CS[ellipsoidal,2],AXIS[""Latitude (lat)"",north,ORDER[1]],AXIS[""Longitude (lon)"",east,ORDER[2]],ANGLEUNIT[""Degree"",0.0174532925199433]]],METHOD[""GEOID""],PARAMETERFILE[""RASPM2018""],OPERATIONACCURACY[0.05],ID[""Esri"",""9228""]]","RGSPM06 to Danger 1950 height (2)","Esri","13.2.0","no","St Pierre and Miquelon - onshore",46.69,47.19,-56.48,-56.07,0.05
9229,9229,"PE_VT_NAD83_2011_HT_TO_NAVD88_CONUS_GEOID18_HT_3","NAD_1983_2011_Height_To_NAVD88_CONUS_GEOID18_Height_3","VERTTRAN[""NAD_1983_2011_Height_To_NAVD88_CONUS_GEOID18_Height_3"",GEOGCS[""GCS_NAD_1983_2011"",DATUM[""D_NAD_1983_2011"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],VERTCS[""NAD_1983_2011"",DATUM[""D_NAD_1983_2011"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]],VERTCS[""NAVD_1988"",VDATUM[""North_American_Vertical_Datum_1988""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]],VTMETHOD[""GEOID""],PARAMETER[""Dataset_g2018u0"",0.0],OPERATIONACCURACY[0.0139]]","COORDINATEOPERATION[""NAD_1983_2011_Height_To_NAVD88_CONUS_GEOID18_Height_3"",SOURCECRS[VERTCRS[""NAD_1983_2011"",DYNAMIC[FRAMEEPOCH[2010.0],MODEL[""HTDP""]],DATUM[""D_NAD_1983_2011"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101],ANCHOREPOCH[2010.0]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]],TARGETCRS[VERTCRS[""NAVD_1988"",VDATUM[""North_American_Vertical_Datum_1988""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]],INTERPOLATIONCRS[GEOGCRS[""GCS_NAD_1983_2011"",DYNAMIC[FRAMEEPOCH[2010.0],MODEL[""HTDP""]],DATUM[""D_NAD_1983_2011"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101],ANCHOREPOCH[2010.0]],PRIMEM[""Greenwich"",0.0],CS[ellipsoidal,2],AXIS[""Latitude (lat)"",north,ORDER[1]],AXIS[""Longitude (lon)"",east,ORDER[2]],ANGLEUNIT[""Degree"",0.0174532925199433]]],METHOD[""GEOID""],PARAMETERFILE[""g2018u0""],OPERATIONACCURACY[0.0139],ID[""Esri"",""9229""]]","NAD 1983 (2011) height to NAVD88 CONUS GEOID18 height (3)","Esri","12.6.0","no","USA - CONUS - onshore",24.41,49.38,-124.79,-66.91,0.0139
9230,9230,"PE_VT_NAD83_2011_HT_TO_PRVD02_GEOID18_HT_2","NAD_1983_2011_Height_To_PRVD02_GEOID18_Height_2","VERTTRAN[""NAD_1983_2011_Height_To_PRVD02_GEOID18_Height_2"",GEOGCS[""GCS_NAD_1983_2011"",DATUM[""D_NAD_1983_2011"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],VERTCS[""NAD_1983_2011"",DATUM[""D_NAD_1983_2011"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]],VERTCS[""PRVD02_height"",VDATUM[""Puerto_Rico_Vertical_Datum_of_2002""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]],VTMETHOD[""GEOID""],PARAMETER[""Dataset_g2018p0"",0.0],OPERATIONACCURACY[0.0139]]","COORDINATEOPERATION[""NAD_1983_2011_Height_To_PRVD02_GEOID18_Height_2"",SOURCECRS[VERTCRS[""NAD_1983_2011"",DYNAMIC[FRAMEEPOCH[2010.0],MODEL[""HTDP""]],DATUM[""D_NAD_1983_2011"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101],ANCHOREPOCH[2010.0]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]],TARGETCRS[VERTCRS[""PRVD02_height"",VDATUM[""Puerto_Rico_Vertical_Datum_of_2002""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]],INTERPOLATIONCRS[GEOGCRS[""GCS_NAD_1983_2011"",DYNAMIC[FRAMEEPOCH[2010.0],MODEL[""HTDP""]],DATUM[""D_NAD_1983_2011"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101],ANCHOREPOCH[2010.0]],PRIMEM[""Greenwich"",0.0],CS[ellipsoidal,2],AXIS[""Latitude (lat)"",north,ORDER[1]],AXIS[""Longitude (lon)"",east,ORDER[2]],ANGLEUNIT[""Degree"",0.0174532925199433]]],METHOD[""GEOID""],PARAMETERFILE[""g2018p0""],OPERATIONACCURACY[0.0139],ID[""Esri"",""9230""]]","NAD 1983 (2011) height to PRVD02 GEOID18 height (2)","Esri","12.6.0","no","Puerto Rico - onshore",17.87,18.57,-67.97,-65.19,0.0139
9231,9231,"PE_VT_NAD83_2011_TO_VIVD09_HT_GEOID18_2","NAD_1983_2011_Height_To_VIVD09_Height_GEOID18_2","VERTTRAN[""NAD_1983_2011_Height_To_VIVD09_Height_GEOID18_2"",GEOGCS[""GCS_NAD_1983_2011"",DATUM[""D_NAD_1983_2011"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],VERTCS[""NAD_1983_2011"",DATUM[""D_NAD_1983_2011"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]],VERTCS[""VIVD09_height"",VDATUM[""Virgin_Islands_Vertical_Datum_of_2009""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]],VTMETHOD[""GEOID""],PARAMETER[""Dataset_g2018p0"",0.0],OPERATIONACCURACY[0.0139]]","COORDINATEOPERATION[""NAD_1983_2011_Height_To_VIVD09_Height_GEOID18_2"",SOURCECRS[VERTCRS[""NAD_1983_2011"",DYNAMIC[FRAMEEPOCH[2010.0],MODEL[""HTDP""]],DATUM[""D_NAD_1983_2011"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101],ANCHOREPOCH[2010.0]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]],TARGETCRS[VERTCRS[""VIVD09_height"",VDATUM[""Virgin_Islands_Vertical_Datum_of_2009""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]],INTERPOLATIONCRS[GEOGCRS[""GCS_NAD_1983_2011"",DYNAMIC[FRAMEEPOCH[2010.0],MODEL[""HTDP""]],DATUM[""D_NAD_1983_2011"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101],ANCHOREPOCH[2010.0]],PRIMEM[""Greenwich"",0.0],CS[ellipsoidal,2],AXIS[""Latitude (lat)"",north,ORDER[1]],AXIS[""Longitude (lon)"",east,ORDER[2]],ANGLEUNIT[""Degree"",0.0174532925199433]]],METHOD[""GEOID""],PARAMETERFILE[""g2018p0""],OPERATIONACCURACY[0.0139],ID[""Esri"",""9231""]]","NAD83(2011) height to VIVD09 GEOID18 height (2)","Esri","13.3.0","no","Virgin Islands, US - onshore",17.62,18.44,-65.09,-64.51,0.0139
9246,9246,"PE_VT_NAD_1983_CSRS_V6_TO_CGVD2013_CGG2013_1","NAD83(CSRS)v6_Height_To_CGVD2013(CGG2013)_Height_1","VERTTRAN[""NAD83(CSRS)v6_Height_To_CGVD2013(CGG2013)_Height_1"",GEOGCS[""NAD83(CSRS)v6"",DATUM[""North_American_Datum_of_1983_(CSRS)_version_6"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],VERTCS[""NAD83(CSRS)v6"",DATUM[""North_American_Datum_of_1983_(CSRS)_version_6"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]],VERTCS[""CGVD2013_height"",VDATUM[""Canadian_Geodetic_Vertical_Datum_of_2013""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]],VTMETHOD[""GEOID""],PARAMETER[""Interpolation_Type"",30.0],PARAMETER[""Dataset_CGG2013n83"",0.0],OPERATIONACCURACY[0.03]]","COORDINATEOPERATION[""NAD83(CSRS)v6_Height_To_CGVD2013(CGG2013)_Height_1"",SOURCECRS[VERTCRS[""NAD83(CSRS)v6"",DATUM[""North_American_Datum_of_1983_(CSRS)_version_6"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101],ANCHOREPOCH[2010.0]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]],TARGETCRS[VERTCRS[""CGVD2013_height"",VDATUM[""Canadian_Geodetic_Vertical_Datum_of_2013""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]],INTERPOLATIONCRS[GEOGCRS[""NAD83(CSRS)v6"",DATUM[""North_American_Datum_of_1983_(CSRS)_version_6"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101],ANCHOREPOCH[2010.0]],PRIMEM[""Greenwich"",0.0],CS[ellipsoidal,2],AXIS[""Latitude (lat)"",north,ORDER[1]],AXIS[""Longitude (lon)"",east,ORDER[2]],ANGLEUNIT[""Degree"",0.0174532925199433]]],METHOD[""GEOID""],PARAMETER[""Interpolation_Type"",30.0,SCALEUNIT[""Unity"",1.0]],PARAMETERFILE[""CGG2013n83""],OPERATIONACCURACY[0.03],ID[""Esri"",""9246""]]","NAD83(CSRS) v6 height to CGVD2013(CGG2013) height","Esri","12.9.0","no","Canada",38.21,86.46,-141.01,-40.73,0.03
9247,9247,"PE_VT_NAD_1983_CSRS_V6_TO_CGVD2013_CGG2013A_1","NAD83(CSRS)v6_Height_To_CGVD2013(CGG2013a)_Height_1","VERTTRAN[""NAD83(CSRS)v6_Height_To_CGVD2013(CGG2013a)_Height_1"",GEOGCS[""NAD83(CSRS)v6"",DATUM[""North_American_Datum_of_1983_(CSRS)_version_6"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],VERTCS[""NAD83(CSRS)v6"",DATUM[""North_American_Datum_of_1983_(CSRS)_version_6"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]],VERTCS[""CGVD2013_CGG2013a_height"",VDATUM[""Canadian_Geodetic_Vertical_Datum_of_2013_CGG2013a""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]],VTMETHOD[""GEOID""],PARAMETER[""Interpolation_Type"",30.0],PARAMETER[""Dataset_CGG2013an83"",0.0],OPERATIONACCURACY[0.03]]","COORDINATEOPERATION[""NAD83(CSRS)v6_Height_To_CGVD2013(CGG2013a)_Height_1"",SOURCECRS[VERTCRS[""NAD83(CSRS)v6"",DATUM[""North_American_Datum_of_1983_(CSRS)_version_6"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101],ANCHOREPOCH[2010.0]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]],TARGETCRS[VERTCRS[""CGVD2013_CGG2013a_height"",VDATUM[""Canadian_Geodetic_Vertical_Datum_of_2013_CGG2013a"",ANCHOREPOCH[2010.0]],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]],INTERPOLATIONCRS[GEOGCRS[""NAD83(CSRS)v6"",DATUM[""North_American_Datum_of_1983_(CSRS)_version_6"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101],ANCHOREPOCH[2010.0]],PRIMEM[""Greenwich"",0.0],CS[ellipsoidal,2],AXIS[""Latitude (lat)"",north,ORDER[1]],AXIS[""Longitude (lon)"",east,ORDER[2]],ANGLEUNIT[""Degree"",0.0174532925199433]]],METHOD[""GEOID""],PARAMETER[""Interpolation_Type"",30.0,SCALEUNIT[""Unity"",1.0]],PARAMETERFILE[""CGG2013an83""],OPERATIONACCURACY[0.03],ID[""Esri"",""9247""]]","NAD83(CSRS) v6 height to CGVD2013(CGG2013a) height","Esri","12.9.0","no","Canada",38.21,86.46,-141.01,-40.73,0.03
9256,9256,"PE_VT_POSGAR_2007_TO_SRVN16_HT_GEOIDE_AR16","POSGAR_2007_To_SRVN16_Height_1","VERTTRAN[""POSGAR_2007_To_SRVN16_Height_1"",GEOGCS[""GCS_POSGAR_2007"",DATUM[""D_POSGAR_2007"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],VERTCS[""POSGAR_2007"",DATUM[""D_POSGAR_2007"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]],VERTCS[""SRVN16_height"",VDATUM[""Sistema_de_Referencia_Vertical_Nacional_2016""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]],VTMETHOD[""GEOID""],PARAMETER[""Dataset_GEOIDE-Ar16"",0.0],OPERATIONACCURACY[0.05]]","COORDINATEOPERATION[""POSGAR_2007_To_SRVN16_Height_1"",SOURCECRS[VERTCRS[""POSGAR_2007"",DATUM[""D_POSGAR_2007"",ELLIPSOID[""WGS_1984"",6378137.0,298.257223563]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]],TARGETCRS[VERTCRS[""SRVN16_height"",VDATUM[""Sistema_de_Referencia_Vertical_Nacional_2016""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]],INTERPOLATIONCRS[GEOGCRS[""GCS_POSGAR_2007"",DATUM[""D_POSGAR_2007"",ELLIPSOID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],CS[ellipsoidal,2],AXIS[""Latitude (lat)"",north,ORDER[1]],AXIS[""Longitude (lon)"",east,ORDER[2]],ANGLEUNIT[""Degree"",0.0174532925199433]]],METHOD[""GEOID""],PARAMETERFILE[""GEOIDE-Ar16""],OPERATIONACCURACY[0.05],ID[""Esri"",""9256""]]","POSGAR 2007 to SRVN16 height (1)","Esri","13.1.0","no","Argentina - onshore",-55.11,-21.78,-73.59,-53.65,0.05
