wkid,latestWkid,macro,name,wkt,description,authority,version,deprecated,areaname,slat,nlat,llon,rlon,accuracy
1084,1084,"PE_GT_JAMAICA_1969_TO_WGS_1984_1","Jamaica_1969_To_WGS_1984_1","GEOGTRAN[""Jamaica_1969_To_WGS_1984_1"",GEOGCS[""GCS_Jamaica_1969"",DATUM[""D_Jamaica_1969"",SPHEROID[""Clarke_1866"",6378206.4,294.9786982]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Geocentric_Translation""],PARAMETER[""X_Axis_Translation"",70.0],PARAMETER[""Y_Axis_Translation"",207.0],PARAMETER[""Z_Axis_Translation"",389.5]]","Jamaica","EPSG","6.12(9.2.0)","no","Jamaica - onshore",17.64,18.58,-78.43,-76.17,5.0
1085,1085,"PE_GT_JAMAICA_1969_TO_WGS_1984_2","Jamaica_1969_To_WGS_1984_2","GEOGTRAN[""Jamaica_1969_To_WGS_1984_2"",GEOGCS[""GCS_Jamaica_1969"",DATUM[""D_Jamaica_1969"",SPHEROID[""Clarke_1866"",6378206.4,294.9786982]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Geocentric_Translation""],PARAMETER[""X_Axis_Translation"",65.334],PARAMETER[""Y_Axis_Translation"",212.46],PARAMETER[""Z_Axis_Translation"",387.63]]","Jamaica","EPSG","6.12(9.2.0)","no","Jamaica - onshore",17.64,18.58,-78.43,-76.17,2.0
1087,1087,"PE_GT_ED_1950_TO_WGS_1984_37","ED_1950_To_WGS_1984_37","GEOGTRAN[""ED_1950_To_WGS_1984_37"",GEOGCS[""GCS_European_1950"",DATUM[""D_European_1950"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Geocentric_Translation""],PARAMETER[""X_Axis_Translation"",-112.0],PARAMETER[""Y_Axis_Translation"",-110.3],PARAMETER[""Z_Axis_Translation"",-140.2]]","Jordan","EPSG","7.5.4(9.2.0)","no","Jordan",29.18,33.38,34.88,39.31,2.5
1088,1088,"PE_GT_MONTE_MARIO_TO_WGS_1984_5","Monte_Mario_To_WGS_1984_5","GEOGTRAN[""Monte_Mario_To_WGS_1984_5"",GEOGCS[""GCS_Monte_Mario"",DATUM[""D_Monte_Mario"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Geocentric_Translation""],PARAMETER[""X_Axis_Translation"",-223.7],PARAMETER[""Y_Axis_Translation"",-67.38],PARAMETER[""Z_Axis_Translation"",1.34]]","Italy - offshore - Adriatic Sea - North Ancona","EPSG","6.5.1(9.2.0)","no","Italy - Adriatic - North Ancona",43.62,45.73,12.22,13.96,10.0
1089,1089,"PE_GT_MONTE_MARIO_TO_WGS_1984_6","Monte_Mario_To_WGS_1984_6","GEOGTRAN[""Monte_Mario_To_WGS_1984_6"",GEOGCS[""GCS_Monte_Mario"",DATUM[""D_Monte_Mario"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Geocentric_Translation""],PARAMETER[""X_Axis_Translation"",-225.4],PARAMETER[""Y_Axis_Translation"",-67.7],PARAMETER[""Z_Axis_Translation"",7.85]]","Italy - offshore - Adriatic Sea - South Ancona and North Gargano","EPSG","6.5.1(9.2.0)","no","Italy - Adriatic - South Ancona / North Gargano",41.95,44.04,13.61,16.14,10.0
1090,1090,"PE_GT_MONTE_MARIO_TO_WGS_1984_7","Monte_Mario_To_WGS_1984_7","GEOGTRAN[""Monte_Mario_To_WGS_1984_7"",GEOGCS[""GCS_Monte_Mario"",DATUM[""D_Monte_Mario"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Geocentric_Translation""],PARAMETER[""X_Axis_Translation"",-227.1],PARAMETER[""Y_Axis_Translation"",-68.1],PARAMETER[""Z_Axis_Translation"",14.4]]","Italy - offshore - Adriatic Sea - South Gargano","EPSG","6.5.1(9.2.0)","no","Italy - Adriatic - South Gargano",40.72,42.28,15.95,18.63,10.0
1091,1091,"PE_GT_MONTE_MARIO_TO_WGS_1984_8","Monte_Mario_To_WGS_1984_8","GEOGTRAN[""Monte_Mario_To_WGS_1984_8"",GEOGCS[""GCS_Monte_Mario"",DATUM[""D_Monte_Mario"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Geocentric_Translation""],PARAMETER[""X_Axis_Translation"",-231.61],PARAMETER[""Y_Axis_Translation"",-68.21],PARAMETER[""Z_Axis_Translation"",13.93]]","Italy - offshore - Otranto channel","EPSG","6.5.1(9.2.0)","no","Italy - Otranto channel",39.77,41.03,17.95,18.99,10.0
1092,1092,"PE_GT_MONTE_MARIO_TO_WGS_1984_9","Monte_Mario_To_WGS_1984_9","GEOGTRAN[""Monte_Mario_To_WGS_1984_9"",GEOGCS[""GCS_Monte_Mario"",DATUM[""D_Monte_Mario"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Geocentric_Translation""],PARAMETER[""X_Axis_Translation"",-225.06],PARAMETER[""Y_Axis_Translation"",-67.37],PARAMETER[""Z_Axis_Translation"",14.61]]","Italy - offshore - north Jonian sea","EPSG","6.5.1(9.2.0)","no","Italy - north Ionian Sea",37.67,40.47,16.55,18.93,10.0
1093,1093,"PE_GT_MONTE_MARIO_TO_WGS_1984_10","Monte_Mario_To_WGS_1984_10","GEOGTRAN[""Monte_Mario_To_WGS_1984_10"",GEOGCS[""GCS_Monte_Mario"",DATUM[""D_Monte_Mario"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Geocentric_Translation""],PARAMETER[""X_Axis_Translation"",-229.08],PARAMETER[""Y_Axis_Translation"",-65.73],PARAMETER[""Z_Axis_Translation"",20.21]]","Italy - offshore - Strait of Sicily- E of 13E","EPSG","6.5.1(9.2.0)","no","Italy - Sicily Strait east of 13~E",35.22,37.48,13.0,15.16,10.0
1094,1094,"PE_GT_MONTE_MARIO_TO_WGS_1984_11","Monte_Mario_To_WGS_1984_11","GEOGTRAN[""Monte_Mario_To_WGS_1984_11"",GEOGCS[""GCS_Monte_Mario"",DATUM[""D_Monte_Mario"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Geocentric_Translation""],PARAMETER[""X_Axis_Translation"",-230.47],PARAMETER[""Y_Axis_Translation"",-56.08],PARAMETER[""Z_Axis_Translation"",22.43]]","Italy - offshore - Strait of Sicily- W of 13E","EPSG","6.5.1(9.2.0)","no","Italy - Sicily Strait west of 13~E",35.28,38.45,10.68,13.01,10.0
1095,1095,"PE_GT_PSAD_1956_TO_WGS_1984_13","PSAD_1956_To_WGS_1984_13","GEOGTRAN[""PSAD_1956_To_WGS_1984_13"",GEOGCS[""GCS_Provisional_S_American_1956"",DATUM[""D_Provisional_S_American_1956"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Molodensky_Badekas""],PARAMETER[""X_Axis_Translation"",-270.933],PARAMETER[""Y_Axis_Translation"",115.599],PARAMETER[""Z_Axis_Translation"",-360.226],PARAMETER[""X_Axis_Rotation"",-5.266],PARAMETER[""Y_Axis_Rotation"",-1.238],PARAMETER[""Z_Axis_Rotation"",2.381],PARAMETER[""Scale_Difference"",-5.109],PARAMETER[""X_Coordinate_of_Rotation_Origin"",2464351.594],PARAMETER[""Y_Coordinate_of_Rotation_Origin"",-5783466.613],PARAMETER[""Z_Coordinate_of_Rotation_Origin"",974809.808]]","Venezuela","EPSG","6.5.2(9.0.0)","no","Venezuela - onshore",0.64,12.25,-73.38,-59.8,15.0
1096,1096,"PE_GT_LA_CANOA_TO_WGS_1984_2","La_Canoa_To_WGS_1984_2","GEOGTRAN[""La_Canoa_To_WGS_1984_2"",GEOGCS[""GCS_La_Canoa"",DATUM[""D_La_Canoa"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Molodensky_Badekas""],PARAMETER[""X_Axis_Translation"",-270.933],PARAMETER[""Y_Axis_Translation"",115.599],PARAMETER[""Z_Axis_Translation"",-360.226],PARAMETER[""X_Axis_Rotation"",-5.266],PARAMETER[""Y_Axis_Rotation"",-1.238],PARAMETER[""Z_Axis_Rotation"",2.381],PARAMETER[""Scale_Difference"",-5.109],PARAMETER[""X_Coordinate_of_Rotation_Origin"",2464351.594],PARAMETER[""Y_Coordinate_of_Rotation_Origin"",-5783466.613],PARAMETER[""Z_Coordinate_of_Rotation_Origin"",974809.808]]","Venezuela","EPSG","6.5.2(9.0.0)","no","Venezuela - onshore",0.64,12.25,-73.38,-59.8,15.0
1097,1097,"PE_GT_DEALUL_PISCULUI_1970_TO_WGS_1984_2","Dealul_Piscului_1970_To_WGS_1984_2","GEOGTRAN[""Dealul_Piscului_1970_To_WGS_1984_2"",GEOGCS[""GCS_Dealul_Piscului_1970"",DATUM[""D_Dealul_Piscului_1970"",SPHEROID[""Krasovsky_1940"",6378245.0,298.3]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Geocentric_Translation""],PARAMETER[""X_Axis_Translation"",28.0],PARAMETER[""Y_Axis_Translation"",-121.0],PARAMETER[""Z_Axis_Translation"",-77.0]]","Romania","EPSG","6.14(9.0.0)","no","Romania",43.44,48.27,20.26,31.41,7.0
1098,1098,"PE_GT_IGM_1995_TO_ETRS_1989_1","IGM_1995_To_ETRS_1989_1","GEOGTRAN[""IGM_1995_To_ETRS_1989_1"",GEOGCS[""GCS_IGM_1995"",DATUM[""D_IGM_1995"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_ETRS_1989"",DATUM[""D_ETRS_1989"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Geocentric_Translation""],PARAMETER[""X_Axis_Translation"",0.0],PARAMETER[""Y_Axis_Translation"",0.0],PARAMETER[""Z_Axis_Translation"",0.0]]","Italy","EPSG","7.6.4(9.0.0)","no","Italy - including San Marino and Vatican",34.76,47.1,5.93,18.99,0.0
1099,1099,"PE_GT_IGM_1995_TO_WGS_1984_1","IGM_1995_To_WGS_1984_1","GEOGTRAN[""IGM_1995_To_WGS_1984_1"",GEOGCS[""GCS_IGM_1995"",DATUM[""D_IGM_1995"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Geocentric_Translation""],PARAMETER[""X_Axis_Translation"",0.0],PARAMETER[""Y_Axis_Translation"",0.0],PARAMETER[""Z_Axis_Translation"",0.0]]","Italy","EPSG","7.6.4(9.0.0)","no","Italy - including San Marino and Vatican",34.76,47.1,5.93,18.99,1.0
1100,1100,"PE_GT_ADINDAN_TO_WGS_1984_1","Adindan_To_WGS_1984_1","GEOGTRAN[""Adindan_To_WGS_1984_1"",GEOGCS[""GCS_Adindan"",DATUM[""D_Adindan"",SPHEROID[""Clarke_1880_RGS"",6378249.145,293.465]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Geocentric_Translation""],PARAMETER[""X_Axis_Translation"",-166.0],PARAMETER[""Y_Axis_Translation"",-15.0],PARAMETER[""Z_Axis_Translation"",204.0]]","Mean for Ethiopia and Sudan","EPSG","6.7(9.0.0)","no","Africa - Eritrea, Ethiopia, South Sudan and Sudan",3.4,22.24,21.82,47.99,9.0
1101,1101,"PE_GT_ADINDAN_TO_WGS_1984_2","Adindan_To_WGS_1984_2","GEOGTRAN[""Adindan_To_WGS_1984_2"",GEOGCS[""GCS_Adindan"",DATUM[""D_Adindan"",SPHEROID[""Clarke_1880_RGS"",6378249.145,293.465]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Geocentric_Translation""],PARAMETER[""X_Axis_Translation"",-118.0],PARAMETER[""Y_Axis_Translation"",-14.0],PARAMETER[""Z_Axis_Translation"",218.0]]","Burkina Faso","EPSG","6.2(9.0.0)","no","Burkina Faso",9.39,15.09,-5.53,2.4,44.0
1102,1102,"PE_GT_ADINDAN_TO_WGS_1984_3","Adindan_To_WGS_1984_3","GEOGTRAN[""Adindan_To_WGS_1984_3"",GEOGCS[""GCS_Adindan"",DATUM[""D_Adindan"",SPHEROID[""Clarke_1880_RGS"",6378249.145,293.465]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Geocentric_Translation""],PARAMETER[""X_Axis_Translation"",-134.0],PARAMETER[""Y_Axis_Translation"",-2.0],PARAMETER[""Z_Axis_Translation"",210.0]]","Cameroon","EPSG","6.2(9.0.0)","no","Cameroon - onshore",1.65,13.09,8.45,16.21,44.0
1103,1103,"PE_GT_ADINDAN_TO_WGS_1984_4","Adindan_To_WGS_1984_4","GEOGTRAN[""Adindan_To_WGS_1984_4"",GEOGCS[""GCS_Adindan"",DATUM[""D_Adindan"",SPHEROID[""Clarke_1880_RGS"",6378249.145,293.465]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Geocentric_Translation""],PARAMETER[""X_Axis_Translation"",-165.0],PARAMETER[""Y_Axis_Translation"",-11.0],PARAMETER[""Z_Axis_Translation"",206.0]]","Ethiopia","EPSG","6.7(9.0.0)","no","Ethiopia",3.4,14.89,32.99,47.99,6.0
1104,1104,"PE_GT_ADINDAN_TO_WGS_1984_5","Adindan_To_WGS_1984_5","GEOGTRAN[""Adindan_To_WGS_1984_5"",GEOGCS[""GCS_Adindan"",DATUM[""D_Adindan"",SPHEROID[""Clarke_1880_RGS"",6378249.145,293.465]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Geocentric_Translation""],PARAMETER[""X_Axis_Translation"",-123.0],PARAMETER[""Y_Axis_Translation"",-20.0],PARAMETER[""Z_Axis_Translation"",220.0]]","Mali","EPSG","6.2(9.0.0)","no","Mali",10.14,25.01,-12.25,4.26,44.0
1105,1105,"PE_GT_ADINDAN_TO_WGS_1984_6","Adindan_To_WGS_1984_6","GEOGTRAN[""Adindan_To_WGS_1984_6"",GEOGCS[""GCS_Adindan"",DATUM[""D_Adindan"",SPHEROID[""Clarke_1880_RGS"",6378249.145,293.465]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Geocentric_Translation""],PARAMETER[""X_Axis_Translation"",-128.0],PARAMETER[""Y_Axis_Translation"",-18.0],PARAMETER[""Z_Axis_Translation"",224.0]]","Senegal","EPSG","6.2(9.0.0)","no","Senegal - onshore",12.29,16.7,-17.59,-11.36,44.0
1106,1106,"PE_GT_ADINDAN_TO_WGS_1984_7","Adindan_To_WGS_1984_7","GEOGTRAN[""Adindan_To_WGS_1984_7"",GEOGCS[""GCS_Adindan"",DATUM[""D_Adindan"",SPHEROID[""Clarke_1880_RGS"",6378249.145,293.465]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Geocentric_Translation""],PARAMETER[""X_Axis_Translation"",-161.0],PARAMETER[""Y_Axis_Translation"",-14.0],PARAMETER[""Z_Axis_Translation"",205.0]]","Sudan","EPSG","6.7(9.0.0)","no","Africa - South Sudan and Sudan onshore",3.49,22.24,21.82,38.66,7.0
1107,1107,"PE_GT_AFGOOYE_TO_WGS_1984","Afgooye_To_WGS_1984","GEOGTRAN[""Afgooye_To_WGS_1984"",GEOGCS[""GCS_Afgooye"",DATUM[""D_Afgooye"",SPHEROID[""Krasovsky_1940"",6378245.0,298.3]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Geocentric_Translation""],PARAMETER[""X_Axis_Translation"",-43.0],PARAMETER[""Y_Axis_Translation"",-163.0],PARAMETER[""Z_Axis_Translation"",45.0]]","Somalia","EPSG","6.7(9.0.0)","no","Somalia - onshore",-1.71,12.03,40.99,51.47,44.0
1108,1108,"PE_GT_AGD_1966_TO_WGS_1984","AGD_1966_To_WGS_1984","GEOGTRAN[""AGD_1966_To_WGS_1984"",GEOGCS[""GCS_Australian_1966"",DATUM[""D_Australian_1966"",SPHEROID[""Australian"",6378160.0,298.25]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Geocentric_Translation""],PARAMETER[""X_Axis_Translation"",-133.0],PARAMETER[""Y_Axis_Translation"",-48.0],PARAMETER[""Z_Axis_Translation"",148.0]]","Australia","EPSG","6.7(9.0.0)","no","Australia - onshore",-43.7,-9.86,112.85,153.69,6.0
1109,1109,"PE_GT_AGD_1984_TO_WGS_1984_1","AGD_1984_To_WGS_1984_1","GEOGTRAN[""AGD_1984_To_WGS_1984_1"",GEOGCS[""GCS_Australian_1984"",DATUM[""D_Australian_1984"",SPHEROID[""Australian"",6378160.0,298.25]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Geocentric_Translation""],PARAMETER[""X_Axis_Translation"",-134.0],PARAMETER[""Y_Axis_Translation"",-48.0],PARAMETER[""Z_Axis_Translation"",149.0]]","Australia","EPSG","6.7(9.0.0)","no","Australia - AGD84",-38.53,-9.37,109.23,153.61,4.0
1110,1110,"PE_GT_AIN_EL_ABD_TO_WGS_1984_1","Ain_El_Abd_To_WGS_1984_1","GEOGTRAN[""Ain_El_Abd_To_WGS_1984_1"",GEOGCS[""GCS_Ain_el_Abd_1970"",DATUM[""D_Ain_el_Abd_1970"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Geocentric_Translation""],PARAMETER[""X_Axis_Translation"",-150.0],PARAMETER[""Y_Axis_Translation"",-250.0],PARAMETER[""Z_Axis_Translation"",-1.0]]","Bahrain","EPSG","3.1(9.0.0)","no","Bahrain - onshore",25.53,26.34,50.39,50.85,44.0
1111,1111,"PE_GT_AIN_EL_ABD_TO_WGS_1984_2","Ain_El_Abd_To_WGS_1984_2","GEOGTRAN[""Ain_El_Abd_To_WGS_1984_2"",GEOGCS[""GCS_Ain_el_Abd_1970"",DATUM[""D_Ain_el_Abd_1970"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Geocentric_Translation""],PARAMETER[""X_Axis_Translation"",-143.0],PARAMETER[""Y_Axis_Translation"",-236.0],PARAMETER[""Z_Axis_Translation"",7.0]]","Saudi Arabia","EPSG","7.9.4(9.0.0)","no","Saudi Arabia - onshore",16.37,32.16,34.51,55.67,18.0
1112,1112,"PE_GT_AMERSFOORT_TO_WGS_1984","Amersfoort_To_WGS_1984","GEOGTRAN[""Amersfoort_To_WGS_1984"",GEOGCS[""GCS_Amersfoort"",DATUM[""D_Amersfoort"",SPHEROID[""Bessel_1841"",6377397.155,299.1528128]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Position_Vector""],PARAMETER[""X_Axis_Translation"",593.16],PARAMETER[""Y_Axis_Translation"",26.15],PARAMETER[""Z_Axis_Translation"",478.54],PARAMETER[""X_Axis_Rotation"",-1.304398008226013],PARAMETER[""Y_Axis_Rotation"",-0.1032974149685459],PARAMETER[""Z_Axis_Rotation"",-1.144501530423264],PARAMETER[""Scale_Difference"",4.0775]]","Netherlands","EPSG","3.1(9.0.0)","no","Netherlands - onshore",50.75,53.7,3.2,7.22,1.1
1113,1113,"PE_GT_ARC_1950_TO_WGS_1984_1","Arc_1950_To_WGS_1984_1","GEOGTRAN[""Arc_1950_To_WGS_1984_1"",GEOGCS[""GCS_Arc_1950"",DATUM[""D_Arc_1950"",SPHEROID[""Clarke_1880_Arc"",6378249.145,293.466307656]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Geocentric_Translation""],PARAMETER[""X_Axis_Translation"",-143.0],PARAMETER[""Y_Axis_Translation"",-90.0],PARAMETER[""Z_Axis_Translation"",-294.0]]","Mean for Botswana, Malawi, Swaziland, Zaire, Zambia, and Zimbabwe","EPSG","6.7(9.0.0)","no","Africa - Botswana, Eswatini, Lesotho, Malawi, Zambia, Zimbabwe",-30.66,-8.19,19.99,35.93,44.0
1114,1114,"PE_GT_ARC_1950_TO_WGS_1984_2","Arc_1950_To_WGS_1984_2","GEOGTRAN[""Arc_1950_To_WGS_1984_2"",GEOGCS[""GCS_Arc_1950"",DATUM[""D_Arc_1950"",SPHEROID[""Clarke_1880_Arc"",6378249.145,293.466307656]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Geocentric_Translation""],PARAMETER[""X_Axis_Translation"",-138.0],PARAMETER[""Y_Axis_Translation"",-105.0],PARAMETER[""Z_Axis_Translation"",-289.0]]","Botswana","EPSG","6.7(9.0.0)","no","Botswana",-26.88,-17.78,19.99,29.38,7.0
